word,count,rank,In Top,letter score,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
terme,578376,4322,5000,2.99199,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
crimp,640746,4101,5000,2.99067,0,0,0.481,0,0,0,0,0,0.848,0,0,0,0.443,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
hells,480906,4756,5000,2.99053,0,0,0,0,0.984,0,0,0.378,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
tamar,475844,4780,5000,2.98915,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
cumin,612220,4195,5000,2.98816,0,0,0.481,0,0,0,0,0,0.848,0,0,0,0.443,0.776,0,0,0,0,0,0,0.441,0,0,0,0,0
lhasa,603330,4234,5000,2.98769,0.981,0,0,0,0,0,0,0.378,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
quant,515573,4599,5000,2.98591,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0.094,0,0,0.694,0.441,0,0,0,0,0
whirl,622629,4161,5000,2.97984,0,0,0,0,0,0,0,0.378,0.848,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0,0.181,0,0,0
hasta,561700,4395,5000,2.98019,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
tasha,503803,4656,5000,2.98019,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
kelty,500637,4672,5000,2.97745,0,0,0,0,0.984,0,0,0,0,0,0.258,0.702,0,0,0,0,0,0,0,0.694,0,0,0,0,0.339,0
vcard,598791,4249,5000,2.97642,0.981,0,0.481,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0.182,0,0,0,0
prana,446960,4954,5000,2.97608,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0.348,0,0.871,0,0,0,0,0,0,0,0
beale,571540,4352,5000,2.97582,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conor,664769,4026,5000,2.97391,0,0,0.481,0,0,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0.871,0,0,0,0,0,0,0,0
tawny,602308,4239,5000,2.97189,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0.181,0,0.339,0
mundi,501281,4671,5000,2.96988,0,0,0,0.462,0,0,0,0,0.848,0,0,0,0.443,0.776,0,0,0,0,0,0,0.441,0,0,0,0,0
abate,470646,4806,5000,2.96832,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
aryan,584547,4302,5000,2.96673,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0,0,0,0,0.339,0
miata,666559,4022,5000,2.96626,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0.694,0,0,0,0,0,0
toute,534718,4507,5000,2.96541,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0,0.694,0.441,0,0,0,0,0
amato,555291,4424,5000,2.96488,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
twigs,454542,4912,5000,2.96289,0,0,0,0,0,0,0.312,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0.181,0,0,0
peels,447468,4953,5000,2.96120,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
kerri,454701,4909,5000,2.96073,0,0,0,0,0.984,0,0,0,0.848,0,0.258,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
cools,659994,4043,5000,2.95619,0,0,0.481,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
cinco,488020,4727,5000,2.95103,0,0,0.481,0,0,0,0,0,0.848,0,0,0,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
tapas,580527,4315,5000,2.95086,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0.927,0.694,0,0,0,0,0,0
gener,478604,4765,5000,2.94248,0,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0,0,0,0,0,0
femur,446209,4959,5000,2.94216,0,0,0,0,0.984,0.204,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0.441,0,0,0,0,0
breen,604100,4230,5000,2.93972,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0,0,0,0,0,0
omron,626075,4150,5000,2.93628,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.776,0.847,0,0,0.871,0,0,0,0,0,0,0,0
gourd,502106,4667,5000,2.93225,0,0,0,0.462,0,0,0.312,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0.441,0,0,0,0,0
dists,506494,4643,5000,2.93180,0,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
antcn,555782,4421,5000,2.93198,0.981,0,0.481,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
madly,545418,4461,5000,2.92722,0.981,0,0,0.462,0,0,0,0,0,0,0,0.702,0.443,0,0,0,0,0,0,0,0,0,0,0,0.339,0
waged,576479,4331,5000,2.92047,0.981,0,0,0.462,0.984,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,0
sucht,451892,4928,5000,2.92055,0,0,0.481,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0.441,0,0,0,0,0
eigen,526262,4554,5000,2.91960,0,0,0,0,0.984,0,0.312,0,0.848,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
blass,501693,4669,5000,2.91915,0.981,0.309,0,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
balsa,485561,4737,5000,2.91915,0.981,0.309,0,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
nagin,458971,4882,5000,2.91675,0.981,0,0,0,0,0,0.312,0,0.848,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
hyman,594608,4268,5000,2.91662,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0.443,0.776,0,0,0,0,0,0,0,0,0,0,0.339,0
vadim,492959,4709,5000,2.91591,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0.182,0,0,0,0
beste,592722,4274,5000,2.91450,0,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
growl,461820,4864,5000,2.91268,0,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0,0.181,0,0,0
mitts,606942,4216,5000,2.91245,0,0,0,0,0,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
mists,452867,4921,5000,2.91245,0,0,0,0,0,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
touts,473474,4794,5000,2.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0.694,0.441,0,0,0,0,0
holla,565475,4381,5000,2.90710,0.981,0,0,0,0,0,0,0.378,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
hallo,537426,4494,5000,2.90710,0.981,0,0,0,0,0,0,0.378,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
perle,542072,4477,5000,2.90488,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
ferro,600658,4245,5000,2.90504,0,0,0,0,0.984,0.204,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
hiatt,469993,4810,5000,2.90098,0.981,0,0,0,0,0,0,0.378,0.848,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
synch,603920,4231,5000,2.90044,0,0,0.481,0,0,0,0,0.378,0,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0.339,0
poked,530699,4529,5000,2.89927,0,0,0,0.462,0.984,0,0,0,0,0,0.258,0,0,0,0.847,0.348,0,0,0,0,0,0,0,0,0,0
manta,550732,4441,5000,2.89435,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
eases,615614,4186,5000,2.89181,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
faked,444208,4976,5000,2.88925,0.981,0,0,0.462,0.984,0.204,0,0,0,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fahey,454788,4907,5000,2.88538,0.981,0,0,0,0.984,0.204,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0
smurf,441686,4991,5000,2.88550,0,0,0,0,0,0.204,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0.927,0,0.441,0,0,0,0,0
durex,440374,4998,5000,2.88261,0,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0.441,0,0,0.125,0,0
drool,539170,4485,5000,2.88159,0,0,0,0.462,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
appli,538937,4487,5000,2.87915,0.981,0,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0
paola,627843,4144,5000,2.87777,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0.348,0,0,0,0,0,0,0,0,0,0
rigor,513599,4612,5000,2.87714,0,0,0,0,0,0,0.312,0,0.848,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
colic,475478,4784,5000,2.87699,0,0,0.481,0,0,0,0,0,0.848,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
bulma,537213,4495,5000,2.87569,0.981,0.309,0,0,0,0,0,0,0,0,0,0.702,0.443,0,0,0,0,0,0,0,0.441,0,0,0,0,0
atapi,476975,4770,5000,2.87166,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0,0,0.694,0,0,0,0,0,0
fella,639391,4111,5000,2.87060,0.981,0,0,0,0.984,0.204,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamut,553397,4436,5000,2.87096,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0.443,0,0,0,0,0,0,0.694,0.441,0,0,0,0,0
denby,572581,4344,5000,2.87030,0,0.309,0,0.462,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0.339,0
leger,509988,4626,5000,2.86844,0,0,0,0,0.984,0,0.312,0,0,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
klass,440554,4994,5000,2.86824,0.981,0,0,0,0,0,0,0,0,0,0.258,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
defun,536772,4500,5000,2.86672,0,0,0,0.462,0.984,0.204,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0.441,0,0,0,0,0
mosby,482774,4751,5000,2.86481,0,0.309,0,0,0,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0.927,0,0,0,0,0,0.339,0
buoys,532923,4519,5000,2.86250,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0,0.441,0,0,0,0.339,0
lumps,640708,4102,5000,2.86108,0,0,0,0,0,0,0,0,0,0,0,0.702,0.443,0,0,0.348,0,0,0.927,0,0.441,0,0,0,0,0
plums,496751,4691,5000,2.86108,0,0,0,0,0,0,0,0,0,0,0,0.702,0.443,0,0,0.348,0,0,0.927,0,0.441,0,0,0,0,0
gazed,555917,4418,5000,2.86043,0.981,0,0,0.462,0.984,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121
feliz,659787,4044,5000,2.85904,0,0,0,0,0.984,0.204,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121
boson,559775,4402,5000,2.85879,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0,0.927,0,0,0,0,0,0,0
targa,547379,4453,5000,2.85809,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
pesky,619402,4167,5000,2.85654,0,0,0,0,0.984,0,0,0,0,0,0.258,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0.339,0
scada,462659,4860,5000,2.85099,0.981,0,0.481,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
petzl,518275,4587,5000,2.85000,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0.348,0,0,0,0.694,0,0,0,0,0,0.121
liege,598284,4252,5000,2.84556,0,0,0,0,0.984,0,0.312,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corby,653551,4062,5000,2.84612,0,0.309,0.481,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0.339,0
krups,536221,4503,5000,2.84520,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,0.348,0,0.871,0.927,0,0.441,0,0,0,0,0
prono,527384,4548,5000,2.84167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0.847,0.348,0,0.871,0,0,0,0,0,0,0,0
bello,663280,4031,5000,2.84141,0,0.309,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
alibi,448710,4944,5000,2.83995,0.981,0.309,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gauze,556178,4416,5000,2.83876,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0.121
behav,530336,4530,5000,2.83333,0.981,0.309,0,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,0,0,0
tibia,620778,4165,5000,2.83245,0.981,0.309,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
imtoo,591584,4276,5000,2.83186,0,0,0,0,0,0,0,0,0.848,0,0,0,0.443,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
islip,576370,4333,5000,2.82534,0,0,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
kochi,541899,4478,5000,2.81101,0,0,0.481,0,0,0,0,0.378,0.848,0,0.258,0,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
anwar,521056,4573,5000,2.80920,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0,0,0.181,0,0,0
trudy,455837,4901,5000,2.80727,0,0,0,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0.441,0,0,0,0.339,0
oncol,622510,4162,5000,2.80507,0,0,0.481,0,0,0,0,0,0,0,0,0.702,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
ozzie,494900,4700,5000,2.79966,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0.121
patna,493976,4703,5000,2.79974,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0.348,0,0,0,0.694,0,0,0,0,0,0
muses,535008,4505,5000,2.79453,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0,0.927,0,0.441,0,0,0,0,0
summa,545031,4463,5000,2.79169,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0,0.927,0,0.441,0,0,0,0,0
youve,476439,4775,5000,2.79174,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0,0,0.441,0.182,0,0,0.339,0
stews,519188,4583,5000,2.78683,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0.181,0,0,0
fuego,453257,4920,5000,2.78685,0,0,0,0,0.984,0.204,0.312,0,0,0,0,0,0,0,0.847,0,0,0,0,0,0.441,0,0,0,0,0
anova,661864,4037,5000,2.78519,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0,0,0,0,0.182,0,0,0,0
lobos,652655,4063,5000,2.78475,0,0.309,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
avast,449613,4941,5000,2.78424,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0.182,0,0,0,0
akita,440387,4997,5000,2.78154,0.981,0,0,0,0,0,0,0,0.848,0,0.258,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
oclug,582344,4309,5000,2.78168,0,0,0.481,0,0,0,0.312,0,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0.441,0,0,0,0,0
engle,505048,4648,5000,2.77364,0,0,0,0,0.984,0,0.312,0,0,0,0,0.702,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
zacks,451312,4930,5000,2.76838,0.981,0,0.481,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0.121
alban,440158,4999,5000,2.76803,0.981,0.309,0,0,0,0,0,0,0,0,0,0.702,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
gente,467282,4830,5000,2.76614,0,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
fleer,502699,4663,5000,2.76046,0,0,0,0,0.984,0.204,0,0,0,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
lorry,549887,4446,5000,2.75828,0,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0.339,0
rdram,474266,4789,5000,2.75704,0.981,0,0,0.462,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0,0,0,0,0,0
hmong,555849,4420,5000,2.75512,0,0,0,0,0,0,0.312,0.378,0,0,0,0,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
becca,609479,4206,5000,2.75449,0.981,0.309,0.481,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tacky,519106,4584,5000,2.75328,0.981,0,0.481,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0.339,0
amici,498099,4685,5000,2.75243,0.981,0,0.481,0,0,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
punks,585036,4299,5000,2.75040,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0.776,0,0.348,0,0,0.927,0,0.441,0,0,0,0,0
bugle,583867,4304,5000,2.74749,0,0.309,0,0,0.984,0,0.312,0,0,0,0,0.702,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0
revel,546018,4457,5000,2.73826,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0.182,0,0,0,0
ilife,521195,4572,5000,2.73758,0,0,0,0,0.984,0.204,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
larva,462298,4862,5000,2.73541,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0.182,0,0,0,0
domed,441740,4989,5000,2.73562,0,0,0,0.462,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
maura,444857,4968,5000,2.73536,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0.441,0,0,0,0,0
waxed,576427,4332,5000,2.73358,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.125,0,0
libri,498310,4684,5000,2.72981,0,0.309,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
shams,618299,4172,5000,2.72872,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0.443,0,0,0,0,0,0.927,0,0,0,0,0,0,0
jenni,515035,4603,5000,2.72814,0,0,0,0,0.984,0,0,0,0.848,0.120,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
foote,586650,4293,5000,2.72870,0,0,0,0,0.984,0.204,0,0,0,0,0,0,0,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
bloor,467508,4826,5000,2.72842,0,0.309,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
groot,626768,4148,5000,2.72369,0,0,0,0,0,0,0.312,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0.694,0,0,0,0,0,0
wyman,493099,4708,5000,2.72042,0.981,0,0,0,0,0,0,0,0,0,0,0,0.443,0.776,0,0,0,0,0,0,0,0,0.181,0,0.339,0
gemma,608694,4208,5000,2.71961,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
telly,496040,4694,5000,2.71919,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0.694,0,0,0,0,0.339,0
guage,569989,4358,5000,2.71730,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0
pique,664313,4028,5000,2.71460,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0,0,0,0.348,0.094,0,0,0,0.441,0,0,0,0,0
loewe,658236,4050,5000,2.71374,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0.181,0,0,0
magix,455704,4902,5000,2.70880,0.981,0,0,0,0,0,0.312,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0.125,0,0
golgi,533726,4512,5000,2.70830,0,0,0,0,0,0,0.312,0,0.848,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
dence,469739,4812,5000,2.70272,0,0,0.481,0.462,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
rowdy,510507,4623,5000,2.70017,0,0,0,0.462,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0.181,0,0.339,0
jurys,467183,4831,5000,2.69807,0,0,0,0,0,0,0,0,0,0.120,0,0,0,0,0,0,0,0.871,0.927,0,0.441,0,0,0,0.339,0
fishy,658490,4049,5000,2.69570,0,0,0,0,0,0.204,0,0.378,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0.339,0
wicks,668862,4012,5000,2.69539,0,0,0.481,0,0,0,0,0,0.848,0,0.258,0,0,0,0,0,0,0,0.927,0,0,0,0.181,0,0,0
cusco,626637,4149,5000,2.69492,0,0,0.481,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0,0.441,0,0,0,0,0
htdig,448144,4946,5000,2.69433,0,0,0,0.462,0,0,0.312,0.378,0.848,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
rizzo,456701,4895,5000,2.68668,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0.121
mutex,584846,4300,5000,2.68692,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0,0,0.694,0.441,0,0,0.125,0,0
chaco,467915,4823,5000,2.68577,0.981,0,0.481,0,0,0,0,0.378,0,0,0,0,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
molto,492050,4712,5000,2.68590,0,0,0,0,0,0,0,0,0,0,0,0.702,0.443,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
macnn,460002,4877,5000,2.68051,0.981,0,0.481,0,0,0,0,0,0,0,0,0,0.443,0.776,0,0,0,0,0,0,0,0,0,0,0,0
rigby,561039,4396,5000,2.67882,0,0.309,0,0,0,0,0.312,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0.339,0
libxt,650704,4068,5000,2.67852,0,0.309,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0.694,0,0,0,0.125,0,0
irvin,647619,4080,5000,2.67643,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0.776,0,0,0,0.871,0,0,0,0.182,0,0,0,0
fokus,558539,4404,5000,2.67651,0,0,0,0,0,0.204,0,0,0,0,0.258,0,0,0,0.847,0,0,0,0.927,0,0.441,0,0,0,0,0
etrex,668216,4013,5000,2.67406,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0.125,0,0
joked,454255,4916,5000,2.67137,0,0,0,0.462,0.984,0,0,0,0,0.120,0.258,0,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
kotor,615207,4187,5000,2.67002,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0.847,0,0,0.871,0,0.694,0,0,0,0,0,0
jeter,662346,4034,5000,2.66949,0,0,0,0,0.984,0,0,0,0,0.120,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
pyrex,665560,4023,5000,2.66701,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0.348,0,0.871,0,0,0,0,0,0.125,0.339,0
darpa,596488,4258,5000,2.66243,0.981,0,0,0.462,0,0,0,0,0,0,0,0,0,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
phong,549918,4445,5000,2.66052,0,0,0,0,0,0,0.312,0.378,0,0,0,0,0,0.776,0.847,0.348,0,0,0,0,0,0,0,0,0,0
coord,633526,4124,5000,2.66026,0,0,0.481,0.462,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
payee,611882,4196,5000,2.65210,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0,0,0,0,0,0,0.339,0
caffe,556825,4414,5000,2.64927,0.981,0,0.481,0,0.984,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
publi,444428,4974,5000,2.64806,0,0.309,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0.348,0,0,0,0,0.441,0,0,0,0,0
rosso,546308,4456,5000,2.64442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0.927,0,0,0,0,0,0,0
soros,473227,4795,5000,2.64442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0.927,0,0,0,0,0,0,0
leven,650761,4067,5000,2.64346,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0.776,0,0,0,0,0,0,0,0.182,0,0,0,0
elven,543019,4472,5000,2.64346,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0.776,0,0,0,0,0,0,0,0.182,0,0,0,0
hdtvs,531815,4525,5000,2.64335,0,0,0,0.462,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0.182,0,0,0,0
