word,count,Rank,in Top,letter score,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
baste,95369,5276,6000,13497.00000,3359.000,975.000,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
ables,252284,4006,6000,13493.00000,3359.000,975.000,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
beals,229428,4121,6000,13493.00000,3359.000,975.000,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
blase,79486,5536,6000,13493.00000,3359.000,975.000,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
steno,201103,4289,6000,13491.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
ashen,184747,4391,6000,13490.00000,3359.000,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
hanse,64595,5862,6000,13490.00000,3359.000,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
sired,220280,4169,6000,13398.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
sieur,61710,5923,6000,13367.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
banes,93807,5298,6000,13360.00000,3359.000,975.000,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
lotsa,246642,4035,6000,13359.00000,3359.000,0,0,0,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
salto,204639,4264,6000,13359.00000,3359.000,0,0,0,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
snarl,184639,4393,6000,13331.00000,3359.000,0,0,0,0,0,0,0,0,0,0,2007.000,0,1874.000,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
oaten,192579,4340,6000,13322.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
atone,152901,4662,6000,13322.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,0,2011.000,0,0,0,0,0,0
rices,94158,5291,6000,13315.00000,0,0,1332.000,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
crise,70718,5712,6000,13315.00000,0,0,1332.000,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
tines,129756,4882,6000,13305.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
nites,113148,5050,6000,13305.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
telia,233234,4102,6000,13269.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,0,0,2011.000,0,0,0,0,0,0
cades,87413,5409,6000,13258.00000,3359.000,0,1332.000,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
arcos,151492,4679,6000,13236.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
acros,67908,5788,6000,13236.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
aider,140957,4786,6000,13229.00000,3359.000,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
miser,222219,4162,6000,13150.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
brose,60177,5960,6000,13144.00000,0,975.000,0,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
spier,180057,4425,6000,13140.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,1157.000,0,2563.000,3528.000,0,0,0,0,0,0,0
tinea,143689,4758,6000,13136.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,0,2011.000,0,0,0,0,0,0
liane,155704,4630,6000,13132.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,0,1874.000,0,0,0,0,0,0,0,0,0,0,0,0
gorse,178549,4436,6000,13094.00000,0,0,0,0,3624.000,0,925.000,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
ogres,104863,5142,6000,13094.00000,0,0,0,0,3624.000,0,925.000,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
gores,83507,5469,6000,13094.00000,0,0,0,0,3624.000,0,925.000,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
meads,168366,4519,6000,13093.00000,3359.000,0,0,1415.000,3624.000,0,0,0,0,0,0,0,1167.000,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
sayed,232940,4105,6000,13078.00000,3359.000,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,1152.000,0
swale,198985,4301,6000,13076.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,558.000,0,0,0
rares,179474,4428,6000,13074.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
arses,82425,5490,6000,13074.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
roams,98175,5236,6000,13071.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,1167.000,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
sopra,106565,5117,6000,13061.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.000,1157.000,0,2563.000,3528.000,0,0,0,0,0,0,0
aspro,70422,5717,6000,13061.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.000,1157.000,0,2563.000,3528.000,0,0,0,0,0,0,0
tains,158156,4606,6000,13040.00000,3359.000,0,0,0,0,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
antis,61179,5933,6000,13040.00000,3359.000,0,0,0,0,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
doest,59645,5974,6000,13032.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
delos,243468,4050,6000,13028.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
soled,102946,5174,6000,13028.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
doles,76967,5595,6000,13028.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
hause,118666,4987,6000,13000.00000,3359.000,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,0,0,0,0,0,3528.000,0,1384.000,0,0,0,0,0
louse,178544,4437,6000,12997.00000,0,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,1384.000,0,0,0,0,0
maire,156974,4615,6000,12981.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
ramie,101611,5197,6000,12981.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
aimer,96862,5252,6000,12981.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
dater,89544,5366,6000,12972.00000,3359.000,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,0,2011.000,0,0,0,0,0,0
lader,101679,5194,6000,12968.00000,3359.000,0,0,1415.000,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
oases,92726,5318,6000,12965.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
ribes,91379,5337,6000,12958.00000,0,975.000,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
valse,152885,4663,6000,12952.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,434.000,0,0,0,0
vales,84769,5449,6000,12952.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,434.000,0,0,0,0
cotes,205184,4259,6000,12949.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
coste,121681,4954,6000,12949.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
coset,87359,5410,6000,12949.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
wanes,76465,5602,6000,12943.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,0,558.000,0,0,0
oriel,208095,4245,6000,12916.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,0
oiler,152495,4668,6000,12916.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,0
grise,64238,5867,6000,12908.00000,0,0,0,0,3624.000,0,925.000,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
sonde,78672,5560,6000,12895.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
recta,82905,5480,6000,12889.00000,3359.000,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,0,2011.000,0,0,0,0,0,0
ramis,101376,5201,6000,12885.00000,3359.000,0,0,0,0,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
prest,84451,5454,6000,12883.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,3528.000,2011.000,0,0,0,0,0,0
boars,191697,4346,6000,12879.00000,3359.000,975.000,0,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
boras,65124,5850,6000,12879.00000,3359.000,975.000,0,0,0,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
tyers,101811,5192,6000,12878.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,2011.000,0,0,0,0,1152.000,0
leant,101406,5200,6000,12875.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,1874.000,0,0,0,0,0,2011.000,0,0,0,0,0,0
laten,64096,5871,6000,12875.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,1874.000,0,0,0,0,0,2011.000,0,0,0,0,0,0
deist,70349,5721,6000,12846.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
delis,228848,4125,6000,12842.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
diels,59558,5979,6000,12842.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
redan,93847,5296,6000,12835.00000,3359.000,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
vanes,216576,4191,6000,12819.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,434.000,0,0,0,0
naves,72133,5679,6000,12819.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,434.000,0,0,0,0
scone,213031,4219,6000,12812.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
carls,71443,5696,6000,12789.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,2007.000,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
tomes,222783,4160,6000,12784.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
motes,120668,4963,6000,12784.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
mesto,108317,5099,6000,12784.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
hames,159559,4593,6000,12783.00000,3359.000,0,0,0,3624.000,0,0,1105.000,0,0,0,0,1167.000,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
fores,105776,5126,6000,12771.00000,0,0,0,0,3624.000,602.000,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
yeahs,247417,4031,6000,12768.00000,3359.000,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,1152.000,0
tices,122984,4944,6000,12763.00000,0,0,1332.000,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
rance,206006,4255,6000,12752.00000,3359.000,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
nacre,65713,5835,6000,12752.00000,3359.000,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
caner,65626,5840,6000,12752.00000,3359.000,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
sower,137381,4815,6000,12727.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,3528.000,0,0,0,558.000,0,0,0
lamer,148317,4705,6000,12720.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,1167.000,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
sheol,68016,5786,6000,12718.00000,0,0,0,0,3624.000,0,0,1105.000,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
pater,227685,4129,6000,12714.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,0,2011.000,0,0,0,0,0,0
peart,169113,4510,6000,12714.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,0,2011.000,0,0,0,0,0,0
petar,153561,4655,6000,12714.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,0,2011.000,0,0,0,0,0,0
apter,75596,5618,6000,12714.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,0,2011.000,0,0,0,0,0,0
parle,217836,4180,6000,12710.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,1157.000,0,2563.000,0,0,0,0,0,0,0,0
paler,152772,4665,6000,12710.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,1157.000,0,2563.000,0,0,0,0,0,0,0,0
teary,137396,4814,6000,12709.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,0,2011.000,0,0,0,0,1152.000,0
snide,238032,4080,6000,12709.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
dines,114059,5037,6000,12709.00000,0,0,0,1415.000,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
ribas,123653,4935,6000,12693.00000,3359.000,975.000,0,0,0,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
noirs,111362,5066,6000,12687.00000,0,0,0,0,0,0,0,0,2268.000,0,0,0,0,1874.000,2454.000,0,0,2563.000,3528.000,0,0,0,0,0,0,0
colas,145079,4748,6000,12680.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,2007.000,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
crans,103198,5169,6000,12656.00000,3359.000,0,1332.000,0,0,0,0,0,0,0,0,0,0,1874.000,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
omens,216634,4189,6000,12647.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
nomes,62827,5898,6000,12647.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
nosey,132182,4857,6000,12632.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,1152.000,0
sprat,69321,5744,6000,12618.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.000,0,2563.000,3528.000,2011.000,0,0,0,0,0,0
satyr,136838,4820,6000,12613.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,2011.000,0,0,0,0,1152.000,0
afore,191691,4347,6000,12602.00000,3359.000,0,0,0,3624.000,602.000,0,0,0,0,0,0,0,0,2454.000,0,0,2563.000,0,0,0,0,0,0,0,0
stime,65680,5837,6000,12598.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,1167.000,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
gapes,90458,5351,6000,12593.00000,3359.000,0,0,0,3624.000,0,925.000,0,0,0,0,0,0,0,0,1157.000,0,0,3528.000,0,0,0,0,0,0,0
stipe,189957,4354,6000,12588.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,1157.000,0,0,3528.000,2011.000,0,0,0,0,0,0
reman,169056,4511,6000,12587.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
namer,103097,5171,6000,12587.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,1167.000,1874.000,0,0,0,2563.000,0,0,0,0,0,0,0,0
hosen,120694,4962,6000,12585.00000,0,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
hones,94922,5285,6000,12585.00000,0,0,0,0,3624.000,0,0,1105.000,0,0,0,0,0,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
frise,203691,4272,6000,12585.00000,0,0,0,0,3624.000,602.000,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
plies,200925,4291,6000,12584.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,0,1157.000,0,0,3528.000,0,0,0,0,0,0,0
staid,194345,4331,6000,12581.00000,3359.000,0,0,1415.000,0,0,0,0,2268.000,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
paren,158052,4607,6000,12577.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,1157.000,0,2563.000,0,0,0,0,0,0,0,0
harts,131060,4871,6000,12566.00000,3359.000,0,0,0,0,0,0,1105.000,0,0,0,0,0,0,0,0,0,2563.000,3528.000,2011.000,0,0,0,0,0,0
lutes,103371,5166,6000,12554.00000,0,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,2011.000,1384.000,0,0,0,0,0
weirs,163720,4548,6000,12541.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,558.000,0,0,0
swire,100466,5209,6000,12541.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,0,558.000,0,0,0
agios,230082,4114,6000,12534.00000,3359.000,0,0,0,0,0,925.000,0,2268.000,0,0,0,0,0,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
shiel,82165,5495,6000,12532.00000,0,0,0,0,3624.000,0,0,1105.000,2268.000,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
baler,153800,4652,6000,12528.00000,3359.000,975.000,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
safed,68671,5762,6000,12528.00000,3359.000,0,0,1415.000,3624.000,602.000,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
noter,74828,5634,6000,12526.00000,0,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,2454.000,0,0,2563.000,0,2011.000,0,0,0,0,0,0
tates,170224,4501,6000,12522.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
tasse,133951,4848,6000,12522.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
setae,111998,5061,6000,12522.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
teats,108388,5098,6000,12522.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
sates,78143,5575,6000,12522.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,2011.000,0,0,0,0,0,0
moats,149042,4700,6000,12519.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,1167.000,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
stoma,122408,4949,6000,12519.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,1167.000,0,2454.000,0,0,0,3528.000,2011.000,0,0,0,0,0,0
sella,143359,4761,6000,12518.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
eales,68801,5760,6000,12518.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
dures,155000,4638,6000,12514.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
sured,134046,4843,6000,12514.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
kames,61731,5922,6000,12491.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,813.000,0,1167.000,0,0,0,0,0,3528.000,0,0,0,0,0,0,0
sawed,169894,4507,6000,12484.00000,3359.000,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,558.000,0,0,0
wades,79144,5552,6000,12484.00000,3359.000,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.000,0,0,0,558.000,0,0,0
tiler,59950,5966,6000,12473.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,0,0,0,0,0,2563.000,0,2011.000,0,0,0,0,0,0
eniac,74400,5641,6000,12457.00000,3359.000,0,1332.000,0,3624.000,0,0,0,2268.000,0,0,0,0,1874.000,0,0,0,0,0,0,0,0,0,0,0,0
cruse,223824,4154,6000,12431.00000,0,0,1332.000,0,3624.000,0,0,0,0,0,0,0,0,0,0,0,0,2563.000,3528.000,0,1384.000,0,0,0,0,0
maile,246432,4037,6000,12425.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,2007.000,1167.000,0,0,0,0,0,0,0,0,0,0,0,0,0
pieta,74232,5643,6000,12419.00000,3359.000,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,1157.000,0,0,0,2011.000,0,0,0,0,0,0
lunes,162527,4559,6000,12417.00000,0,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,1874.000,0,0,0,0,3528.000,0,1384.000,0,0,0,0,0
rives,198588,4303,6000,12417.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,434.000,0,0,0,0
siver,101095,5204,6000,12417.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,434.000,0,0,0,0
vires,86820,5419,6000,12417.00000,0,0,0,0,3624.000,0,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,3528.000,0,0,434.000,0,0,0,0
feria,214175,4213,6000,12416.00000,3359.000,0,0,0,3624.000,602.000,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
afire,113772,5043,6000,12416.00000,3359.000,0,0,0,3624.000,602.000,0,0,2268.000,0,0,0,0,0,0,0,0,2563.000,0,0,0,0,0,0,0,0
segno,108669,5094,6000,12405.00000,0,0,0,0,3624.000,0,925.000,0,0,0,0,0,0,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
douse,82837,5484,6000,12405.00000,0,0,0,1415.000,3624.000,0,0,0,0,0,0,0,0,0,2454.000,0,0,0,3528.000,0,1384.000,0,0,0,0,0
kerns,197073,4315,6000,12402.00000,0,0,0,0,3624.000,0,0,0,0,0,813.000,0,0,1874.000,0,0,0,2563.000,3528.000,0,0,0,0,0,0,0
lutea,94001,5294,6000,12385.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,2007.000,0,0,0,0,0,0,0,2011.000,1384.000,0,0,0,0,0
sensa,89308,5374,6000,12385.00000,3359.000,0,0,0,3624.000,0,0,0,0,0,0,0,0,1874.000,0,0,0,0,3528.000,0,0,0,0,0,0,0
soman,92060,5328,6000,12382.00000,3359.000,0,0,0,0,0,0,0,0,0,0,0,1167.000,1874.000,2454.000,0,0,0,3528.000,0,0,0,0,0,0,0
